ID;ames;set;wfp1;wfp2;wfp3;wfp4;wfp5;wfp6;wfp7;wfp8;wfp9;wfp10;wfp11;wfp12;wfp13;wfp14;wfp15;wfp16;wfp17;wfp18;wfp19;wfp20;wfp21;wfp22;wfp23;wfp24;wfp25;wfp26;wfp27;wfp28;wfp29;wfp30;wfp31;wfp32;wfp33;wfp34;wfp35;wfp36;wfp37;wfp38;wfp39;wfp40;wfp41;wfp42;wfp43;wfp44;wfp45;wfp46;wfp47;wfp48;wfp49;wfp50;wfp51;wfp52;wfp53;wfp54;wfp55;wfp56;wfp57;wfp58;wfp59;wfp60;wfp61;wfp62;wfp63;wfp64;wfp65;wfp66;wfp67;wfp68;wfp69;wfp70;wfp71;wfp72;wfp73;wfp74;wfp75;wfp76;wfp77;wfp78;wfp79;wfp80;wfp81;wfp82;wfp83;wfp84;wfp85;wfp86;wfp87;wfp88;wfp89;wfp90;wfp91;wfp92;wfp93;wfp94;wfp95;wfp96;wfp97;wfp98;wfp99;wfp100;wfp101;wfp102;wfp103;wfp104;wfp105;wfp106;wfp107;wfp108;wfp109;wfp110;wfp111;wfp112;wfp113;wfp114;wfp115;wfp116;wfp117;wfp118;wfp119;wfp120;wfp121;wfp122;wfp123;wfp124
3643;1;tr;0;0;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;1;1;1;0;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1
3644;1;tr;0;1;1;1;1;0;0;1;1;1;1;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;1;1;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;0;1
3645;1;tr;0;0;0;0;1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;0;1
3646;1;tr;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;1;1;1;0;1
3650;1;tr;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;0;1;0;1;1;1;1;0;0;1;1;0;1;0;0;0;0;1;0;1;1;1;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0;1
3653;0;tr;0;0;1;0;1;0;0;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;0;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;0;1;1;1;1;0;0;0;0;1;0;0;1;1;0;1
3654;0;tr;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;1;1;1;1;0;1;0;1;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;1
3656;0;tr;0;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;0;1;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1
3658;0;tr;0;0;0;0;1;0;1;0;1;1;1;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;1;1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;0;1;0;0;0;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0
3661;0;tr;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;1;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1
3662;0;tr;0;0;1;0;0;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;1;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0
3665;1;tr;0;1;1;1;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;1;1;0;1
3666;1;tr;0;0;0;1;0;1;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;1;1;1;0;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;1;1;0;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;1;1;0;0;1;0;0;0;0;1;1;0;1
3667;1;tr;1;0;0;0;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0;1;0;1;1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;0;1
3668;1;tr;0;0;1;0;0;1;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1
3669;1;tr;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;0;1;1;1;0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;1;0;1;0;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1
3671;1;tr;0;1;1;0;1;0;0;1;1;1;0;0;0;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;1;1;1;0;0;0;1;0;1
3672;1;tr;0;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;1;0;1;1;1;0;0;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;1;0;1;1;1;0;1
3673;1;tr;0;0;1;0;1;0;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1
3674;1;tr;0;1;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;0;1;1;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;1;1;1;0;0;1;1;0;1;0;1;0;1
3675;0;tr;0;1;1;0;1;0;0;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;0;1;1;0;0;0;1;1;0;1
3676;0;tr;0;0;1;0;0;1;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;1;1;1;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1;1;0;0;1;1;0;0;0;0;1;0;1
3677;0;tr;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;1;0;0;1
3678;0;tr;0;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;1;0;0;0;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;0;0;1;0;0;0;0;1;1;0;1
3679;0;tr;1;0;1;0;0;0;1;0;1;1;0;0;0;1;0;1;0;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;1;1;0;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;1;0;1;1;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1
3680;0;tr;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;1;0;0;1;1;0;1
3681;0;tr;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;1;1;1;0;1;1;0;0;1;1;0;0;1;0;0;0;1
3682;0;tr;0;0;1;1;0;1;0;1;1;1;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;1;0;0;1;1;1;0;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;1;1;0;1;0;0;0;1;1;1;1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;0;1;1;0;1
3683;0;tr;0;0;1;0;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1
3684;0;tr;0;1;1;0;0;0;0;1;1;1;1;1;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;1;0;1
3685;0;tr;0;0;1;0;0;0;1;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;1;0;1;0;0;0;0;1;1;1;1;0;0;0;1;0;1;0;1;0;1;1;1;0;0;0;1;0;1;0;1;1;1;0;1;0;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;1;1;1;1;0;1;1;0;1;0;0;0;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;1;1;0;1;0;0;0;1
3687;1;tr;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;1;0;1;1;1;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;1;0;1
3688;1;tr;1;0;1;0;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;1;1;1;1;0;1;0;0;0;0;1;1;0;1
3689;1;tr;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;0;1;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;1;1;1;1;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0
3690;1;tr;0;1;0;1;0;0;0;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;1;0;1;1;1;0;1;1;0;1;1;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;1
3691;1;tr;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;0;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1
3692;1;tr;0;0;1;0;1;1;0;1;1;1;1;0;1;0;1;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1
3694;1;tr;0;0;1;1;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;1;0;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;1;1;0;1
3695;1;tr;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1;1;1;1;0;1;0;0;0;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1
3696;1;tr;0;0;1;1;0;0;0;1;1;1;1;1;0;1;1;1;0;0;0;1;1;0;1;0;1;0;1;0;1;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;0;0;1;1;1;0;1;0;1;0;1
3699;0;tr;0;0;1;0;1;0;0;1;1;1;0;1;0;0;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;0;1;1;0;0;0;0;1;0;1;1;1;0;1
3703;0;tr;0;0;1;0;0;1;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;0;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;0;1;1;0;1;0;0;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;0;1
3704;0;tr;0;0;1;1;1;0;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;1;0;0;1;1;1;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;0;1
3705;0;tr;0;1;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;1
3706;0;tr;0;0;1;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;0;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;1;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;1;0;1
3707;0;tr;0;0;1;0;0;1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;1;1;0;1
3708;0;tr;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;0;1;0;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;1;0;1
3710;1;tr;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;1;1;0;1;1;0;1;0;0;0;1;1;1;0;1;1;1;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1
3714;1;tr;0;0;0;0;1;0;0;1;1;1;1;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;1;1;0;1
3715;1;tr;0;0;1;0;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;1;1;0;1
3716;1;tr;0;1;1;0;0;0;1;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;1;1;0;1
3719;0;tr;0;0;1;0;1;0;0;1;1;1;0;0;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;0;1;0;1;1;1;0;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;1;1;1;0;0;1;1;1;0;0;1;0;0;1
