ID;ames;set;wfp1;wfp2;wfp3;wfp4;wfp5;wfp6;wfp7;wfp8;wfp9;wfp10;wfp11;wfp12;wfp13;wfp14;wfp15;wfp16;wfp17;wfp18;wfp19;wfp20;wfp21;wfp22;wfp23;wfp24;wfp25;wfp26;wfp27;wfp28;wfp29;wfp30;wfp31;wfp32;wfp33;wfp34;wfp35;wfp36;wfp37;wfp38;wfp39;wfp40;wfp41;wfp42;wfp43;wfp44;wfp45;wfp46;wfp47;wfp48;wfp49;wfp50;wfp51;wfp52;wfp53;wfp54;wfp55;wfp56;wfp57;wfp58;wfp59;wfp60;wfp61;wfp62;wfp63;wfp64;wfp65;wfp66;wfp67;wfp68;wfp69;wfp70;wfp71;wfp72;wfp73;wfp74;wfp75;wfp76;wfp77;wfp78;wfp79;wfp80;wfp81;wfp82;wfp83;wfp84;wfp85;wfp86;wfp87;wfp88;wfp89;wfp90;wfp91;wfp92;wfp93;wfp94;wfp95;wfp96;wfp97;wfp98;wfp99;wfp100;wfp101;wfp102;wfp103;wfp104;wfp105;wfp106;wfp107;wfp108;wfp109;wfp110;wfp111;wfp112;wfp113;wfp114;wfp115;wfp116;wfp117;wfp118;wfp119;wfp120;wfp121;wfp122;wfp123;wfp124
3750;?;ts;0;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;0;0;1;0;0;0;1;0;1
3758;?;ts;0;0;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;1;1;1;0;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1
3760;?;ts;0;0;1;0;1;0;0;1;1;1;0;0;0;1;1;1;0;1;0;0;1;1;0;0;1;1;1;0;1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1
3765;?;ts;0;0;1;0;1;0;0;1;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;1;0;1;1;1;1;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;0;1
3772;?;ts;0;0;1;0;1;0;0;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1;1;0;1;0;1;0;0;1;1;1;1;0;0;0;1;0;1;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;1;1;1;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;1;1;0;0;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;1
3773;?;ts;0;0;1;0;1;0;0;1;1;1;1;1;0;0;1;1;0;1;0;0;1;1;1;0;1;0;1;0;0;1;1;1;1;1;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;0;1;0;1;1;1;1;0;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
3774;?;ts;0;0;0;1;1;0;0;1;1;1;0;1;0;0;1;1;0;1;1;0;1;1;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;0;1;0;1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;1;1;1;1;0;0;1;0;1;0;1;0;0;1;1
3781;?;ts;0;0;1;0;1;0;0;1;1;1;1;1;0;0;0;1;0;1;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0
3788;?;ts;0;0;1;0;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1;0;0;0;1;0;1;0;1;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1;0;1;1;1;1;0;1;0;1;1;0;1;0;1;1;0;1;0;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;0;1
3793;?;ts;0;0;0;0;1;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;1;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1;1;0;1;0;1;0;0;1;0;0;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;0;0;0;1;0;1
3799;?;ts;0;0;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;1;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;0;0;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0
3802;?;ts;0;1;1;0;0;1;0;1;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;1;0;1
3805;?;ts;0;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;1;1;1;0;0;1;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;1;0;1
3807;?;ts;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;1
3811;?;ts;0;0;1;0;0;1;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0;1;1;1;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;1;1;0;0;0;1;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0
3814;?;ts;0;0;1;1;1;0;0;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1
3816;?;ts;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;1;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0
3819;?;ts;0;0;0;0;1;0;1;0;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;0;1
3821;?;ts;0;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;0;0;0;0;1;0;1;1;0;1;1;1;1;0;1;0;1;0;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;0;0;1;1;0;0;1;1;1;0;1
3822;?;ts;0;1;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;1;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1
3824;?;ts;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;1;1;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;1;0;1;0;0;0;1;1;0;1;0;1;0;0;0;1;1;0;1;1;1;0;0;1;0;1;0;1;1;1;0;1
3826;?;ts;0;0;1;0;0;1;0;1;1;1;0;0;1;1;1;1;0;0;0;1;1;1;1;0;1;0;1;0;0;0;0;0;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0
3827;?;ts;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;1
3829;?;ts;0;0;1;1;1;0;0;1;1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;1;1;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;1;1;0;1;0;0;1;0;1;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;1
3839;?;ts;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;0;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;1;1;0;0;0;0;1;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;1;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;1;1;0;0;1;0;1;0;1;1;1;0;1
3840;?;ts;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;0;0;1;1;1;0;0;0;1;0;1
3841;?;ts;0;0;1;0;1;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;1;1;1;1;0;1;1;1
3844;?;ts;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;1;1;1;1;0;0;1;0;1;0;0;1;1;0;1
3849;?;ts;0;0;1;0;1;1;0;0;1;1;1;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1
3851;?;ts;1;0;0;1;1;0;0;1;1;1;1;0;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;0;0;0;1;1;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;1;0;1;0;1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;1;0;1
3860;?;ts;0;0;1;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;1;0;1;1;0;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;1;1;1;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;0;0;1;0;0;0;1;1;1;1;0;1;0;0;1;0;1;0;0;0;1;0;1
3861;?;ts;0;0;1;0;1;1;0;0;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1
3863;?;ts;0;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;0;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;1;0;1;0;1;0;1
3864;?;ts;0;0;0;1;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;1;1;0;1;1;0;1;1;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;0;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1
3869;?;ts;0;0;1;1;1;0;1;0;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;1
3871;?;ts;0;0;1;0;0;0;0;1;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1
3872;?;ts;0;0;1;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;1;1;0;1;1;0;1;0;1;0;0;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1
3875;?;ts;0;0;1;0;0;0;0;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;1;1;0;0;1;1;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;1;0;0;1;0;1;0;1
3877;?;ts;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;1;0;1;0;0;1;1;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;1;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;0;1;0;0;1;1;1;1
3881;?;ts;0;1;1;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;1;0;1;0;0;1;1;1;0;0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1;1;1;0;0
3883;?;ts;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;1;1;0;1;1;1;1;0;1;1;0;1;0;1;0;1;1;1;0;1
3888;?;ts;0;0;1;0;1;1;0;1;1;1;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;0;0;1;1;1;0;1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;0;0;1;1;1;1;1;1;0;1;0;1;0;0;0;1;0;1
3889;?;ts;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;1;1;0;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;1;1;0;1;1;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;1;1;0;1
3896;?;ts;0;0;1;1;0;1;0;0;1;1;1;1;0;1;1;1;0;1;0;0;1;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;1;0;1;0;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;1;1;1;0;0;0;1;0;1
3897;?;ts;0;0;1;0;1;0;0;0;1;1;1;1;0;0;1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;1;0;0;1;1;0;1
3898;?;ts;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;1;0;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1
3902;?;ts;0;0;0;0;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;1;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1
3903;?;ts;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;1;1;1;0;1;0;1;1;1;0;0;1;0;0;1;1;1;0;1;1;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;0;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;1;0;1;1;1;1;1;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;1;1;1;0;0;1;0;0;0;1;0;1;0;1
3911;?;ts;0;0;0;1;1;1;0;1;1;1;0;1;0;0;1;1;1;1;0;0;0;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;0;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;1
3914;?;ts;0;0;1;0;0;0;1;0;1;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;1;1;0;1;0;1;0;1;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;1;0;0;1;1;1;0;1;1;0;0;0;1;1;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0
3916;?;ts;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;1;1;0;1;0;0;1;1;1;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;1;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;1
3924;?;ts;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;0;1;1;0;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;1;0;0;1
