ID;ames;set;_Numb._of_atoms;_Numb._of_bonds;_Numb._of_rings;_MaxRing1;_MaxRing2;_MaxRing3;Numb._of_rot._bonds;Numb._of_rig._bonds;Max._flex._chain_1;Max._flex._chain_2;Max._flex._chain_3;_Max._rig._chain;_Num._rig._frag.;_Part._flex._chain;_Min_eV_#1;_Min_eV_#2;_Min_eV_#3;_Max_eV_#1;_Max_eV_#2;_Max_eV_#3;_Graph_radius;_Graph_diameter;_Wiener_index;_Balaban_index;_Motoc_index;_Randic_index;_Inform_content;_K&H_Kappa1;_K&H_Kappa2;_K&H_Kappa3;_Kier_Chi0;_Kier_Chi2;_Kier_Chi3p;_Kier_Chi3c;_Kier_Chi4p;_Kier_Chi4c;_Kier_Chi5p;_Kier_Chi5c;_Kier_Chi6p;_Carbon_count;_Nitrogen_count;_Oxygen_count;_Silicon_count;_Phosphorous_count;_Sulphur_count;_Fluorine_count;_Clorine_count;_Bromine_count;_Iodine_count;Max._pos._charge_Gast.;Max._neg._charge_Gast.;Charge_range_Gast.;Aver._pos._charge_Gast.;Aver._neg._charge_Gast.;Dipole_moment_Gast.;_HMO_pi-energy;_HMO_reson._energy;_HMO_HOMO_energy;_HMO_LUMO_energy;Max.pos.chrg.(G+H);Max.neg.chrg.(G+H);Charge_range_(G+H);Aver._pos._charge_(G+H);Aver._neg._charge_(G+H);Dip._mom._2D_(G+H);_Mol._weight;_Polar_count;_Nonpolar_count;_Polar_count_/_MW;Nonpolar_count_/_MW;_Min._dist_DD;_Min._dist_DA;_Min._dist_AA;_Mol._volume_2D;_PSA;_NPSA;_TSA;_Polarizability;_HB-donors;_HB-acceptors;_Pos._ioniz.;_Neg._ioniz.;_GClogP;_NNlogP;_CMR;_Lipinski;_HYBOT_HB-Donors;HYBOT_HB-Acceptors;_HYBOT_max_donor;HYBOT_max_acceptor;_HYBOT_sum_donor;HYBOT_sum_acceptor;_HYBOT_sum_total
3057;?;ts;6;5;0;0;0;0;1;1;1;0;0;1;1;1;3.94618;5.87464;7.92312;17.58633;17;13.66973;2;3;28;3.32164;2;2.19692;1.56071;6;1.63265;5.33333;4.78446;2.57015;0.61237;1.36603;0;0.61237;0;0.20412;0;3;0;0;1;0;0;0;2;0;0;?;?;?;?;?;?;-2.2;0;-1.1;1.1;0.00012;-0.00012;0.00025;0.00002;-0.00012;0.00037;141.07124;0;5;0;0.03544;?;?;?;163.49001;0;182.34717;182.34717;?;0;0;0;0;3.306;0.46542;2.81472;0;0;0;0;0.07453;0;0.07453;0.07453
3065;?;ts;19;22;4;17;13;13;0;20;0;0;0;16;4;0;2.53562;2.95427;3.54102;16.45126;9.386;9.05461;4;8;617;1.0787;4.05012;7.17719;2.94444;12.71901;4.77686;3.76163;11.48061;5.93541;4.88893;0.84941;3.44453;2.17284;2.22043;0;1.50088;16;0;2;0;0;1;0;0;0;0;0.20801;-0.38136;0.58936;0.08765;-0.08217;3.97365;-19.82061;3.22061;-0.56551;-0.33452;0.39327;-0.38136;0.77463;0.11154;-0.1028;3.87315;268.33029;2;14;0.00745;0.05217;3;3;3;407.33005;45.11796;216.4131;261.53107;30.75532;2;2;0;0;3.0264;3.17955;7.90575;0;2;2;-1.50581;1.6;-3.01163;5.05678;8.0684
3067;?;ts;12;11;0;0;0;0;2;7;2;0;0;6;5;2;3.85637;4.49441;4.95635;9.9593;9.76227;8.96534;4;7;217;3.77729;3.67423;4.55982;2.48491;12;6.50888;5.32544;8.39734;3.423;1.93741;0.51219;1.31836;0.7159;0.63847;0;0.20928;4;5;3;0;0;0;0;0;0;0;0.19672;-0.27321;0.46993;0.06694;-0.10878;1.77613;-20.67116;15.87116;-0.89179;-0.16759;0.44004;-0.77383;1.21386;0.31234;-0.404;7.22961;175.14597;8;-4;0.04568;-0.02284;2;2;2;246.47003;122.72448;91.65513;214.37961;14.69621;2;6;1;0;1.9599;-0.64028;4.11563;0;2;6;-2.5925;2.245;-4.63917;5.89518;10.53434
3069;?;ts;24;25;2;6;6;0;7;16;5;1;1;5;4;6;2.7355;3.05903;3.87924;9.75395;9.50118;9.20976;7;14;1503;1.52134;6.28519;9.10499;2.947;20.3136;10.87109;9.33333;15.22325;6.82255;4.60661;0.7464;3.20392;1.34315;1.85561;0;1.19193;19;1;4;0;0;0;0;0;0;0;0.28557;-0.25847;0.54404;0.05943;-0.08915;4.03348;-30.9324;14.9324;-0.74946;0.47763;0.70494;-0.87446;1.5794;0.23524;-0.14885;9.1244;327.37433;5;14;0.01527;0.04276;?;?;3;551.11005;61.71757;333.69382;395.41138;37.2951;0;3;0;0;3.7535;3.86395;9.18166;0;0;4;0;2.03202;0;5.29149;5.29149
3073;?;ts;23;27;5;23;19;19;0;27;0;0;0;22;5;0;2.24279;2.72411;3.19305;9.79814;9.3444;9.0427;5;9;1020;0.97528;4.50296;8.10988;3.13549;15.27023;6.3787;4.15879;12.79001;6.17415;4.87557;0.6159;3.80128;1.6069;2.50265;0;1.69311;22;0;1;0;0;0;0;0;0;0;0.10396;-0.30677;0.41073;0.05675;-0.05377;3.28188;-34.38936;9.38936;-0.12872;0.34942;0.16113;-0.20435;0.36548;0.15583;-0.05466;1.91157;294.34595;1;21;0.0034;0.07134;?;?;?;487.51007;9.10475;292.45343;301.5582;36.5708;0;1;0;0;4.6953;5.61822;9.45367;1;0;1;0;0.6;0;3.03483;3.03483
3091;?;ts;19;19;1;6;0;0;5;8;4;1;0;5;3;5;2.85212;3.96468;4.0755;9.5399;9.2684;8.67643;5;10;766;2.18724;5.12533;7.42652;2.77097;17.05263;7.1358;8;13.63783;7.32019;3.7618;2.35741;2.32968;2.05475;1.8052;0.25;0.90953;13;3;3;0;0;0;0;0;0;0;0.27919;-0.38222;0.66141;0.07588;-0.15759;4.17635;-22.4304;14.4304;-0.68249;0.92174;0.64849;-0.91204;1.56053;0.15866;-0.18718;8.65002;267.32413;6;7;0.02244;0.02619;2;2;3;469.36005;120.51699;223.09024;343.60724;29.84145;6;4;1;0;0.4313;0.48619;7.37753;1;6;6;-2.76488;2.28889;-10.84152;7.59284;18.43436
3092;?;ts;8;8;1;6;0;0;1;7;1;0;0;5;2;1;2.9747;3.90356;4.5;9.29263;8.37416;7.52574;3;5;64;1.78709;2.53546;2.60761;1.73287;6.125;3.11111;3.67347;4.67121;1.61481;1.03527;0.09623;0.58912;0.17915;0.17479;0;0.06388;7;1;0;0;0;0;0;0;0;0;0.07967;-0.25863;0.3383;0.05658;-0.08488;1.86716;-11.08315;2.88315;-0.81332;0.64236;0.10545;-0.45945;0.5649;0.07812;-0.13649;1.92584;105.13718;0;7;0;0.06658;?;?;?;183.25003;10.24327;130.7374;140.98067;13.29482;0;1;1;0;1.2311;1.5184;3.40323;0;0;1;0;1.89171;0;2.48987;2.48987
3095;?;ts;19;22;4;15;13;13;1;20;1;0;0;15;5;1;2.48347;2.81419;3.50171;9.97669;9.58835;8.99834;4;7;586;1.13726;3.78053;6.58561;2.94444;12.71901;4.77686;3.55556;10.90326;5.21772;3.99195;0.67379;3.05002;1.58656;1.9743;0;1.40341;16;1;2;0;0;0;0;0;0;0;0.11873;-0.12716;0.24589;0.05514;-0.04136;1.48034;-30.07935;11.67935;-0.63502;-0.34372;0.49759;-0.5902;1.0878;0.16687;-0.09698;3.91232;247.24815;3;13;0.01213;0.05258;?;?;2;372.68005;44.63116;194.90862;239.53978;27.67522;0;2;0;0;3.8396;4.03879;7.30965;0;0;2;0;0.46816;0;2.36948;2.36948
3098;?;ts;22;25;4;17;14;13;2;21;1;1;0;16;5;2;2.63708;3.02266;3.95165;9.92097;9.58052;9.30654;5;8;894;1.16676;4.2782;8.61517;3.09104;15.5232;6.13587;4.52112;13.70674;6.92089;5.61684;0.90509;4.13431;2.29224;2.84518;0;2.12039;16;1;5;0;0;0;0;0;0;0;0.16502;-0.34314;0.50817;0.06785;-0.10178;3.55717;-36.18791;22.78791;-0.63639;-0.39095;0.6796;-0.47561;1.15521;0.17534;-0.15375;6.54524;299.27811;6;10;0.02005;0.03341;?;?;2;444.81006;72.24737;223.99095;296.23831;30.27739;0;5;0;0;3.2483;3.96585;7.90366;0;0;5;0;0.796;0;4.12454;4.12454
3099;?;ts;15;15;1;6;0;0;5;9;5;0;0;5;6;5;2.93057;4.19438;4.5;17.10011;9.07192;8.82847;5;10;464;1.73824;5.16582;5.53851;2.43079;13.06667;6.55402;10.28571;9.74475;4.47878;2.44541;0.87456;1.6011;0.61015;0.87601;0.10206;0.54199;8;2;4;0;0;1;0;0;0;0;0.66263;-0.30239;0.96501;0.11798;-0.12705;6.50496;-28.38986;19.18986;-0.36333;0.79493;0.91583;-0.98096;1.89678;0.4671;-0.22345;9.20818;232.25688;7;1;0.03014;0.00431;1;1;1;330.17001;104.67707;149.09216;253.76923;22.66817;2;5;1;1;0.4706;-0.4165;5.35682;0;3;4;-2.269;1.015;-5.06666;3.01369;8.08036
3110;?;ts;8;8;1;6;0;0;1;7;1;0;0;5;2;1;2.98275;3.84991;4.63378;9.30051;8.31262;7.74624;3;5;64;1.78709;2.53546;2.60761;2.07944;6.125;3.11111;3.67347;4.67121;1.61481;1.03527;0.09623;0.58912;0.17915;0.17479;0;0.06388;7;1;0;0;0;0;0;0;0;0;0.08012;-0.25819;0.33831;0.05712;-0.08568;1.55378;-11.08147;2.88147;-0.74166;0.71311;0.11668;-0.45252;0.5692;0.11097;-0.11149;1.41852;105.13718;0;7;0;0.06658;?;?;?;183.25002;10.24327;130.7374;140.98067;13.29536;0;1;1;0;1.2311;1.5184;3.40323;0;0;1;0;1.8776;0;2.46551;2.46551
3116;?;ts;8;7;0;0;0;0;0;5;0;0;0;4;4;0;3.92164;4.96423;5.48309;9.95558;9.01059;8;3;5;71;3.25345;2.82211;2.97487;2.07944;8;3.9375;5;5.82843;2.23744;1.05178;0.42678;0.55178;0.39017;0.21339;0;0;2;4;2;0;0;0;0;0;0;0;0.1852;-0.27443;0.45963;0.10138;-0.13518;1.53012;-16.94335;13.54335;-0.87021;-0.1649;0.43251;-0.68733;1.11984;0.39547;-0.35394;4.47935;118.09464;6;-4;0.05081;-0.03387;2;2;2;160.82001;100.36298;46.53992;146.90291;9.34671;3;5;1;0;-0.2945;-1.63722;2.70909;0;3;5;-2.5925;2.245;-6.63966;4.157;10.79666
3118;?;ts;20;22;3;9;6;6;3;18;1;1;1;8;5;3;2.72127;2.86254;3.76274;16.46708;9.95528;9.33964;6;12;916;1.06475;5.63915;6.96343;2.8571;14.91736;6.84;7.02551;11.76507;5.25641;3.72908;0.6139;2.32657;1.2516;1.25644;0;0.82733;14;3;2;0;0;1;0;0;0;0;0.19279;-0.2734;0.46619;0.06742;-0.08298;3.09069;-30.87612;11.87612;-0.78911;-0.41792;0.56184;-0.53012;1.09196;0.13392;-0.31531;7.81573;283.30515;4;10;0.01412;0.0353;?;?;2;391.67001;63.97877;214.89258;278.87134;29.46107;0;4;1;0;3.957;2.85036;7.87631;0;0;4;0;1.28031;0;3.68575;3.68575
3119;?;ts;37;41;5;18;14;14;6;27;2;1;0;18;8;3;2.5852;2.88235;3.59261;9.78855;9.47928;9.38996;7;14;3804;1.1116;6.4403;14.66047;3.61092;28.52588;10.43787;6.66816;24.77566;13.65244;11.2107;2.90899;8.57049;6.76312;5.77962;0.34806;4.27234;26;1;10;0;0;0;0;0;0;0;0.21438;-0.38419;0.59858;0.08235;-0.22768;8.37998;-40.13605;22.13605;-0.72515;0.03608;0.61132;-0.84601;1.45733;0.14137;-0.31959;11.65864;513.49329;11;15;0.02142;0.02921;3;3;2;792.3999;214.10204;320.24493;534.34698;51.18499;7;11;1;0;0.1864;0.8793;12.75948;3;7;11;-2.10524;1.8;-10.60332;15.24958;25.8529
3122;?;ts;14;14;1;6;0;0;3;8;1;1;1;5;3;2;2.83164;4.03324;4.32722;9.99548;9.91395;9.00225;4;7;296;2.2192;3.61924;5.0058;2.63906;12.07143;5.1856;3.96;9.35337;3.78614;2.44336;0.61112;1.54751;1.14954;0.88811;0;0.51672;7;2;5;0;0;0;0;0;0;0;0.20765;-0.38638;0.59402;0.06884;-0.10326;2.72723;-23.09946;14.29946;-1;-0.35497;0.54334;-0.54877;1.09211;0.22869;-0.38987;6.55268;198.13293;7;0;0.03533;0;?;5;2;251.08002;111.8213;95.14492;206.96622;16.09033;1;5;0;0;1.0143;0.87342;4.57139;0;1;5;-1.73;1.46;-1.73;3.43526;5.16526
3126;?;ts;25;26;2;6;6;0;4;17;1;1;1;5;5;4;2.81398;2.86576;3.8938;9.77049;9.4985;9.48441;7;13;1644;1.56476;6.31928;8.92474;3.21888;21.30177;9.7963;8.96296;16.36988;7.4223;4.54529;1.3167;3.0624;1.9254;1.98829;0;1.06297;18;4;3;0;0;0;0;0;0;0;0.21089;-0.26503;0.47593;0.05795;-0.09545;5.71112;-37.56624;19.56624;-0.69135;0.07179;0.60926;-0.83833;1.44759;0.14586;-0.20691;17.37079;340.3764;7;11;0.02057;0.03232;9;2;2;556.7901;99.95061;302.31622;402.26685;37.39599;2;4;1;0;1.9853;3.21913;9.73269;0;2;6;-2.53;2.40048;-5.06;6.64234;11.70234
3127;?;ts;28;31;4;13;10;9;5;20;2;1;0;12;5;3;2.54738;3.40896;3.68345;9.98851;9.58404;9.45182;6;12;1987;1.09241;6.01607;11.16668;3.33221;21.24038;8.26256;6.25;18.54952;9.9641;8.32934;1.80585;5.84335;4.54591;3.92592;0;2.70192;17;5;6;0;0;0;0;0;0;0;0.29453;-0.38324;0.67778;0.10353;-0.24404;6.03229;-30.15014;13.15014;-0.6459;-0.50041;0.72834;-0.80951;1.53785;0.22456;-0.35947;11.49393;389.36267;7;10;0.01798;0.02568;3;2;2;583.40991;162.87283;233.82677;396.69958;37.05798;4;11;1;1;-0.4046;-0.34312;9.41642;1;5;11;-3.34929;1.60444;-9.86722;12.69032;22.55754
3136;?;ts;17;18;2;6;6;0;2;12;2;0;0;5;2;2;2.82527;2.95347;4.12774;17.09364;17.09363;9.28458;4;8;520;1.51778;4.31141;6.18317;2.18084;13.4321;5.76;5.44444;11.17121;5.03665;3.39017;0.82613;2.18659;1.42267;1.46259;0;0.69476;13;0;2;0;0;0;0;2;0;0;0.21437;-0.3561;0.57048;0.07439;-0.09299;3.99333;-32.48863;20.48863;-0.79023;1;0.11845;-0.29691;0.41536;0.05817;-0.0966;2.07681;269.12329;2;13;0.00743;0.0483;6;6;6;359.85004;45.74192;222.57231;268.31424;27.14344;2;2;0;0;4.5986;4.99573;6.97473;0;2;2;-1.825;1.01;-3.65;2.88013;6.53013
3139;?;ts;20;22;3;14;10;10;2;18;1;1;0;13;5;2;2.32387;3.02975;3.61094;10.00249;9.94749;9.56424;5;9;743;1.31624;4.39797;6.84984;2.99573;14.91736;6.01172;4.49633;12.03302;5.46629;3.8114;0.8089;2.73209;1.63385;1.68744;0;1.13613;14;2;4;0;0;0;0;0;0;0;0.11872;-0.12716;0.24588;0.0549;-0.04758;1.85042;-34.65967;15.85967;-0.67021;-0.33023;0.51166;-0.67547;1.18714;0.16344;-0.2517;9.49709;268.22433;6;8;0.02237;0.02983;?;?;2;370.52005;89.26232;173.41954;262.68185;26.30251;0;4;0;0;3.4356;3.28426;7.20136;0;0;4;0;0.46773;0;3.05326;3.05326
3141;?;ts;10;10;1;5;0;0;1;6;1;0;0;5;2;1;3.29851;4.35257;5.56727;17.09469;17.0903;9.67902;3;5;110;2.10802;2.66667;4.04204;2.30258;8.1;2.93878;2.65089;7.19867;3.21252;2.54035;0.55619;1.65206;1.37485;0.57552;0;0.19537;5;0;3;0;0;0;0;2;0;0;0.30848;-0.36221;0.6707;0.12129;-0.21831;2.34323;-14.10054;10.10054;-0.94892;0.43696;0.64377;-0.85634;1.50011;0.23498;-0.31513;3.685;182.98946;3;4;0.01639;0.02186;?;4;4;189.21999;49.62328;114.40794;164.03122;14.01788;1;2;0;0;0.9776;1.14406;3.69686;0;1;3;-1.85529;1.454;-1.85529;3.40677;5.26207
3142;?;ts;17;17;1;6;0;0;2;11;1;1;0;5;5;2;2.85307;4.14358;4.35941;15.89199;9.95952;9.16968;5;9;540;2.20446;4.53256;6.37427;2.67012;15.05882;6.25;5.0176;11.7148;5.06181;3.61023;1.14359;2.13748;2.06235;0.967;0.27951;0.64421;9;1;6;0;1;0;0;0;0;0;0.44262;-0.28007;0.72269;0.07378;-0.12074;4.03115;-33.45531;24.45531;-0.87044;-0.33491;0.50625;-0.58569;1.09194;0.16104;-0.20681;7.92191;261.16846;8;1;0.03063;0.00383;?;?;2;358.95004;90.46552;188.59439;279.05991;24.34016;0;6;0;0;2.1654;2.1175;5.8794;0;0;6;0;2.31;0;4.0005;4.0005
3144;?;ts;14;15;2;10;6;6;1;11;1;0;0;9;2;1;2.61428;3.52938;4.09016;9.74471;8.81634;8.46417;4;7;281;1.55029;3.44661;5.20938;2.63906;10.51556;4.2449;3.27273;9.09386;3.92783;2.93945;0.54923;2.01158;1.20254;1.11894;0;0.63196;11;3;0;0;0;0;0;0;0;0;0.12602;-0.28895;0.41497;0.05166;-0.10332;2.59011;-17.99881;6.99881;-0.66609;0.43092;0.15546;-0.41041;0.56586;0.12611;-0.13792;2.33058;187.24101;1;10;0.00534;0.05341;?;4;3;329.69006;34.75782;194.13223;228.89005;22.71083;1;3;1;0;1.8717;1.86683;5.68673;0;1;3;-1.475;1.60444;-1.475;4.56219;6.03719
3148;?;ts;43;47;5;6;6;6;9;32;2;2;2;6;9;6;2.78952;2.85164;3;9.95577;9.69806;9.45884;8;16;6546;1.01691;8.26244;16.2652;3.37433;34.33771;16.71053;12.96296;27.28965;13.75906;9.22395;2.21812;7.51153;3.84248;4.61242;0;3.43632;33;4;6;0;0;0;0;0;0;0;0.30068;-0.33453;0.63521;0.06424;-0.10634;5.42691;-59.17673;31.57673;-0.50507;-0.33807;0.59564;-0.89885;1.49449;0.18254;-0.16398;11.77311;582.64624;10;23;0.01716;0.03948;4;2;2;961.27002;141.80498;512.79956;654.60455;65.02953;3;8;2;0;5.21691;4.42391;16.44965;1;3;9;-2.27197;1.28031;-4.84181;8.10539;12.9472
3151;?;ts;21;23;3;14;10;10;2;19;1;1;0;14;6;2;2.6169;2.92763;3.75485;9.77751;9.46792;9.38255;5;9;794;1.42541;4.19864;7.36939;3.04452;15.87902;6.24567;3.67347;12.79253;5.56862;4.4438;0.76068;3.42495;1.95238;2.13329;0;1.24282;16;0;5;0;0;0;0;0;0;0;0.21438;-0.35577;0.57015;0.08514;-0.1788;3.74334;-36.31295;18.31295;-0.80887;-0.0062;0.51451;-0.83517;1.34968;0.17176;-0.37578;7.84117;282.24759;5;11;0.01771;0.03897;?;4;4;404.29004;86.79028;200.25017;287.04047;28.03005;1;5;0;0;2.284;2.12992;7.35607;0;1;5;-2.10524;1.72;-2.10524;6.9909;9.09614
3154;?;ts;13;13;1;6;0;0;1;7;1;0;0;5;2;1;2.87281;4.23221;4.37318;17.1066;17.09351;17.08075;3;5;222;2.34157;3.10087;4.6809;2.56495;11.07692;4.02216;2.72109;9.28446;3.91569;2.7928;0.77795;1.85702;1.69266;0.93906;0;0.24621;6;1;3;0;0;0;0;3;0;0;0.21443;-0.35364;0.56808;0.09846;-0.11253;1.76586;-31.92766;24.52766;-0.7685;-0.31239;0.49586;-0.5961;1.09196;0.17021;-0.24472;3.18004;242.44398;4;5;0.0165;0.02062;?;4;2;223.48999;67.50212;134.06161;201.56374;17.82016;1;3;0;0;3.4502;3.70428;4.93692;0;1;3;-2.76488;0.76302;-2.76488;1.91458;4.67946
3155;?;ts;17;18;2;10;6;6;4;11;4;0;0;9;2;4;2.52525;3.45708;4.01461;9.4798;8.73112;8.34266;5;10;556;1.42958;4.71231;6.65261;2.75167;13.4321;6.25;5.92817;11.11037;5.47883;3.51959;0.87526;2.26432;1.3151;1.49157;0;0.82127;15;1;1;0;0;0;0;0;0;0;0.20459;-0.37697;0.58155;0.05435;-0.0854;3.4788;-13.68324;2.68324;-0.61803;0.61803;0.10208;-0.37697;0.47904;0.04762;-0.0854;2.23639;229.31746;2;13;0.00872;0.05669;3;3;3;431.00003;37.13219;256.31802;293.45023;29.56683;2;2;1;0;2.4917;2.44465;7.18549;0;2;2;-2.00049;1.982;-3.5063;4.49079;7.9971
3158;?;ts;14;15;2;10;6;6;1;12;1;0;0;9;3;1;2.54799;3.49411;3.87939;9.73827;9.42312;8.62242;4;6;275;1.58167;3.32985;4.8356;2.63906;10.51556;4.2449;3.59184;8.67121;3.81395;2.46593;0.57111;1.81362;0.97646;1.08484;0;0.52441;11;1;2;0;0;0;0;0;0;0;0.29672;-0.32626;0.62298;0.07891;-0.12274;2.71298;-22.18588;9.18588;-0.73953;0.36387;0.65093;-0.84741;1.49834;0.15174;-0.24052;4.95938;187.19466;2;9;0.01068;0.04808;?;?;2;290.93002;51.07378;156.61241;207.68619;20.41007;0;3;1;1;2.1069;1.82334;5.2657;0;1;3;-3.155;1.66;-3.155;3.13014;6.28514
3163;?;ts;16;18;3;9;6;5;4;13;3;1;0;8;3;4;2.75297;3.83944;4.35227;16.46939;9.38177;9.11549;5;9;444;1.11653;4.219;6.68345;2.77259;11.11111;6.07438;5.26446;10.12939;4.63499;3.57853;0.56881;2.38062;1.16409;1.49172;0;0.96696;11;1;3;0;0;1;0;0;0;0;0.17805;-0.36553;0.54358;0.0712;-0.20344;4.16293;-20.64131;11.04131;-0.86841;-0.2845;0.53844;-0.53148;1.06992;0.17542;-0.22908;6.32775;237.27493;3;8;0.01264;0.03372;?;?;2;343.69003;37.04051;195.84023;232.88074;24.5231;0;4;0;0;2.4272;2.79074;6.15711;0;0;4;0;1.516;0;4.29193;4.29193
3166;?;ts;5;4;0;0;0;0;1;2;1;0;0;1;2;1;3.52852;4.66129;6.34933;9.46087;8;6.34933;2;3;18;2.86667;1.94936;1.55048;1.60944;5;2.25;4;3.49156;1.05048;0.34846;0.20412;0;0.14434;0;0;0;4;0;1;0;0;0;0;0;0;0;0.15348;-0.29073;0.44421;0.05931;-0.1038;1.37596;-5.84209;1.64209;-1.06985;0.40227;0.51436;-0.79774;1.3121;0.29464;-0.28367;2.61797;70.08984;1;3;0.01427;0.0428;?;?;?;123.53;18.27152;92.95401;111.22553;8.33828;0;1;0;0;0.4536;0.65376;2.08025;0;0;1;0;1.78667;0;1.88667;1.88667
3169;?;ts;33;37;5;17;14;13;5;27;3;1;1;17;6;5;2.81153;2.95267;3.51821;9.51089;9.20965;8.98213;7;13;2849;1.05802;6.09194;13.98685;3.37048;24.68371;9.46507;6.61157;21.97433;12.71182;10.71588;2.59286;8.18377;6.74093;6.00238;0.89875;4.85338;29;1;3;0;0;0;0;0;0;0;0.20458;-0.38446;0.58904;0.04416;-0.07813;6.72975;-19.52878;7.52878;-0.70921;0.24107;0.45673;-0.83773;1.29446;0.10376;-0.10905;10.69548;449.62485;4;25;0.0089;0.0556;5;5;5;858.95978;64.26292;490.44958;554.71252;57.74118;2;4;1;0;4.47711;3.66157;13.29772;0;2;4;-1.4666;2;-2.5566;7.23999;9.79659
3170;?;ts;25;29;5;9;6;6;3;26;1;1;1;8;5;3;2.68406;2.80402;3.42545;9.70893;9.35349;9.23348;7;14;1651;0.78128;6.47585;9.69481;3.10797;17.12247;7.55265;8.96296;14.72325;7.58048;5.93283;0.74158;3.47258;1.76436;2.2165;0;1.52877;20;5;0;0;0;0;0;0;0;0;0.1611;-0.35145;0.51255;0.05713;-0.13623;5.12012;-33.1374;13.1374;-0.6072;-0.42308;0.38565;-0.72387;1.10952;0.1386;-0.1969;11.80408;329.39835;4;16;0.01214;0.04857;5;2;2;557.88013;62.33841;287.6684;350.00681;39.09264;3;5;2;0;2.8967;1.70994;9.87749;0;3;5;-2.00049;1.37;-5.00098;4.91571;9.9167
3171;?;ts;18;19;2;6;6;0;3;15;2;1;0;5;5;3;2.92609;2.9348;4.26296;17.08542;9.08776;9.05128;6;11;660;1.43057;4.97313;6.15575;2.50529;14.40997;6.43787;6.66667;10.93283;4.79816;3.14528;0.80308;1.90269;1.23472;1.00313;0.13436;0.65064;14;0;3;0;0;1;0;0;0;0;0.53195;-0.30236;0.83431;0.08356;-0.0947;3.55254;-26.33736;11.13736;-1;0.46078;0.76257;-0.96797;1.73055;0.29991;-0.17602;6.35459;262.32416;4;10;0.01525;0.03812;?;?;2;404.48001;46.021;243.41127;289.43228;29.64665;0;2;0;0;3.4581;3.34233;7.17283;0;0;3;0;1.5;0;3.91113;3.91113
3174;?;ts;17;18;2;6;6;0;3;14;2;1;0;5;4;3;2.83841;2.92289;3.54221;35.03462;9.56083;9.09651;6;11;594;1.33081;5.0672;5.74629;2.50703;13.4321;6.80529;7.11111;10.05796;4.13528;2.6989;0.44829;1.62284;0.73916;0.81794;0;0.42909;15;0;1;0;0;0;0;0;1;0;0.18829;-0.28102;0.46932;0.06408;-0.06408;2.39405;-25.59189;9.39189;-0.7541;0.27516;0.4766;-0.84932;1.32592;0.15351;-0.09867;6.51312;287.15125;1;15;0.00348;0.05224;?;?;?;373.14005;18.27152;259.38559;277.6571;28.79301;0;1;0;0;4.4504;4.57946;7.5139;0;0;1;0;1.35;0;2.25244;2.25244
3175;?;ts;15;15;1;5;0;0;3;9;2;1;0;4;4;2;3.15272;3.63185;4.11131;35.03463;9.99354;9.73691;4;8;379;2.13766;4.04616;5.46291;2.70805;13.06667;5.915;6.22222;10.06048;4.22683;2.66209;0.69592;1.45545;1.11727;0.83601;0;0.36589;8;1;5;0;0;0;0;0;1;0;0.3178;-0.44518;0.76298;0.09388;-0.15256;3.47179;-27.49549;17.29549;-1;-0.61619;0.68523;-1.06209;1.74732;0.35013;-0.56897;8.53427;276.04095;5;4;0.01811;0.01449;?;?;2;279.25003;81.41413;159.15977;240.57391;19.47658;0;4;0;0;1.8586;3.0356;5.53776;0;0;5;0;1.21122;0;3.26653;3.26653
3176;?;ts;7;7;1;5;0;0;0;6;0;0;0;5;2;0;3.47716;4.12001;5.77322;9.66297;8.75118;7.65954;2;4;41;1.83095;2.12692;2.61114;1.94591;5.14286;1.85185;6;4.69867;2.18138;1.26804;0.3809;0.56857;0.43685;0.19537;0;0;5;0;2;0;0;0;0;0;0;0;0.27439;-0.28064;0.55503;0.06748;-0.15183;1.43972;-9.79272;5.79272;-0.78775;0.74234;0.6968;-0.80968;1.50648;0.28752;-0.27087;3.16586;98.09994;2;3;0.02039;0.03058;?;?;?;152.31;27.06429;92.09238;119.15668;10.10814;0;1;0;0;0.4042;0.67215;2.54385;0;0;2;0;1.497;0;1.76371;1.76371
3177;?;ts;8;8;1;6;0;0;2;4;0;0;0;5;1;0;3.88509;4.69723;5;8.30278;7.86081;7;3;5;62;1.83857;2.44949;3.78769;1.03972;6.125;2.52;3.67347;5.98313;3.36504;2.30453;0.57735;1.42675;0.8165;0.88807;0;0.16667;6;2;0;0;0;0;0;0;0;0;0.11697;-0.32369;0.44066;0.04928;-0.13142;2.64399;?;?;?;?;?;?;?;?;?;?;114.18876;2;4;0.01751;0.03503;5;5;5;242.26001;55.94209;111.9998;167.94189;15.42912;4;2;2;0;-0.3158;-1.6312;3.52335;0;4;2;-1.28492;2;-5.13969;4;9.13969
